05.01.2006	16:53
Strøm 3,3V  	  Strøm 2,5V	    Teller	       Sendt	        Mottatt	            Sjekk	       Sekunder	   Sendt	     Mottatt
25,68     	  39,15   	    0      	       1000101      	1010101   	    TRUE  	       319,91 	   45     	     55        
25,32     	  39,31   	    0      	       1001010      	10101010  	    TRUE  	       320,01 	   4A     	     AA        
25,33     	  39,41   	    0      	       1000101      	1010101   	    TRUE  	       320,11 	   45     	     55        
25,60     	  39,24   	    0      	       1001010      	10101010  	    TRUE  	       320,21 	   4A     	     AA        
29,10     	  39,20   	    0      	       1000101      	1010101   	    TRUE  	       320,31 	   45     	     55        
28,38     	  39,45   	    0      	       1001010      	10101010  	    TRUE  	       320,41 	   4A     	     AA        
29,09     	  39,28   	    0      	       1000101      	1010101   	    TRUE  	       320,51 	   45     	     55        
28,81     	  39,10   	    0      	       1001010      	10101010  	    TRUE  	       320,61 	   4A     	     AA        
29,05     	  39,18   	    0      	       1000101      	1010101   	    TRUE  	       320,74 	   45     	     55        
25,40     	  39,38   	    0      	       1001010      	10101010  	    TRUE  	       320,82 	   4A     	     AA        
25,48     	  39,41   	    0      	       1000101      	1010101   	    TRUE  	       320,93 	   45     	     55        
25,85     	  39,27   	    0      	       1001010      	10101010  	    TRUE  	       321,01 	   4A     	     AA        
25,38     	  39,17   	    0      	       1000101      	1010101   	    TRUE  	       321,11 	   45     	     55        
25,29     	  39,47   	    0      	       1001010      	10101010  	    TRUE  	       321,21 	   4A     	     AA        
28,68     	  39,37   	    0      	       1000101      	1010101   	    TRUE  	       321,31 	   45     	     55        
28,52     	  39,14   	    0      	       1001010      	10101010  	    TRUE  	       321,41 	   4A     	     AA        
28,94     	  39,09   	    0      	       1000101      	1010101   	    TRUE  	       321,51 	   45     	     55        
28,94     	  39,32   	    0      	       1001010      	10101010  	    TRUE  	       321,68 	   4A     	     AA        
25,87     	  39,27   	    0      	       1000101      	1010101   	    TRUE  	       321,81 	   45     	     55        
25,77     	  39,25   	    0      	       1001010      	10101010  	    TRUE  	       321,91 	   4A     	     AA        
26,00     	  39,17   	    0      	       1000101      	1010101   	    TRUE  	       322,01 	   45     	     55        
25,25     	  39,45   	    0      	       1001010      	10101010  	    TRUE  	       322,11 	   4A     	     AA        
25,89     	  39,34   	    0      	       1000101      	1010101   	    TRUE  	       322,21 	   45     	     55        
29,05     	  39,18   	    0      	       1001010      	10101010  	    TRUE  	       322,31 	   4A     	     AA        
28,80     	  39,17   	    0      	       1000101      	1010101   	    TRUE  	       322,41 	   45     	     55        
28,32     	  39,45   	    0      	       1001010      	10101010  	    TRUE  	       322,51 	   4A     	     AA        
28,89     	  39,32   	    0      	       1000101      	1010101   	    TRUE  	       322,61 	   45     	     55        
28,63     	  39,19   	    0      	       1001010      	10101010  	    TRUE  	       322,71 	   4A     	     AA        
25,35     	  39,10   	    0      	       1000101      	1010101   	    TRUE  	       322,81 	   45     	     55        
25,52     	  39,36   	    0      	       1001010      	10101010  	    TRUE  	       322,91 	   4A     	     AA        
25,16     	  39,32   	    0      	       1000101      	1010101   	    TRUE  	       323,01 	   45     	     55        
25,38     	  39,27   	    0      	       1001010      	10101010  	    TRUE  	       323,11 	   4A     	     AA        
25,33     	  39,05   	    0      	       1000101      	1010101   	    TRUE  	       323,21 	   45     	     55        
28,95     	  39,42   	    0      	       1001010      	10101010  	    TRUE  	       323,31 	   4A     	     AA        
28,56     	  39,29   	    0      	       1000101      	1010101   	    TRUE  	       323,41 	   45     	     55        
28,72     	  39,18   	    0      	       1001010      	10101010  	    TRUE  	       323,50 	   4A     	     AA        
21,82     	  39,05   	    0      	       1000101      	1010101   	    TRUE  	       323,61 	   45     	     55        
25,26     	  39,50   	    0      	       1001010      	10101010  	    TRUE  	       323,97 	   4A     	     AA        
22,04     	  39,34   	    0      	       1000101      	1010101   	    TRUE  	       324,03 	   45     	     55        
28,99     	  39,10   	    0      	       1001010      	10101010  	    TRUE  	       324,38 	   4A     	     AA        
29,08     	  39,14   	    0      	       1000101      	1010101   	    TRUE  	       324,42 	   45     	     55        
28,90     	  39,34   	    0      	       1001010      	10101010  	    TRUE  	       324,51 	   4A     	     AA        
29,07     	  39,20   	    0      	       1000101      	1010101   	    TRUE  	       324,61 	   45     	     55        
29,12     	  39,19   	    0      	       1001010      	10101010  	    TRUE  	       324,71 	   4A     	     AA        
25,62     	  39,08   	    0      	       1000101      	1010101   	    TRUE  	       324,81 	   45     	     55        
25,23     	  39,47   	    0      	       1001010      	10101010  	    TRUE  	       324,91 	   4A     	     AA        
25,19     	  39,31   	    0      	       1000101      	1010101   	    TRUE  	       325,01 	   45     	     55        
25,11     	  39,15   	    0      	       1001010      	10101010  	    TRUE  	       325,11 	   4A     	     AA        
25,60     	  39,20   	    0      	       1000101      	1010101   	    TRUE  	       325,21 	   45     	     55        
28,29     	  39,51   	    0      	       1001010      	10101010  	    TRUE  	       325,31 	   4A     	     AA        
29,00     	  39,25   	    0      	       1000101      	1010101   	    TRUE  	       325,41 	   45     	     55        
28,66     	  39,22   	    0      	       1001010      	10101010  	    TRUE  	       325,51 	   4A     	     AA        
29,26     	  39,14   	    0      	       1000101      	1010101   	    TRUE  	       325,61 	   45     	     55        
29,05     	  39,46   	    0      	       1001010      	10101010  	    TRUE  	       325,71 	   4A     	     AA        
25,44     	  39,31   	    0      	       1000101      	1010101   	    TRUE  	       325,81 	   45     	     55        
25,73     	  39,24   	    0      	       1001010      	10101010  	    TRUE  	       325,91 	   4A     	     AA        
25,91     	  39,01   	    0      	       1000101      	1010101   	    TRUE  	       326,01 	   45     	     55        
25,33     	  39,45   	    0      	       1001010      	10101010  	    TRUE  	       326,11 	   4A     	     AA        
25,47     	  39,27   	    0      	       1000101      	1010101   	    TRUE  	       326,21 	   45     	     55        
28,46     	  39,23   	    0      	       1001010      	10101010  	    TRUE  	       326,31 	   4A     	     AA        
29,29     	  39,18   	    0      	       1000101      	1010101   	    TRUE  	       326,41 	   45     	     55        
28,84     	  39,32   	    0      	       1001010      	10101010  	    TRUE  	       326,51 	   4A     	     AA        
29,03     	  39,20   	    0      	       1000101      	1010101   	    TRUE  	       326,62 	   45     	     55        
28,85     	  39,15   	    0      	       1001010      	10101010  	    TRUE  	       326,71 	   4A     	     AA        
25,49     	  39,08   	    0      	       1000101      	1010101   	    TRUE  	       326,81 	   45     	     55        
25,11     	  39,48   	    0      	       1001010      	10101010  	    TRUE  	       326,91 	   4A     	     AA        
25,80     	  39,47   	    0      	       1000101      	1010101   	    TRUE  	       327,01 	   45     	     55        
25,76     	  39,22   	    0      	       1001010      	10101010  	    TRUE  	       327,11 	   4A     	     AA        
26,00     	  39,09   	    0      	       1000101      	1010101   	    TRUE  	       327,21 	   45     	     55        
28,39     	  39,53   	    0      	       1001010      	10101010  	    TRUE  	       327,31 	   4A     	     AA        
28,52     	  39,33   	    0      	       1000101      	1010101   	    TRUE  	       327,41 	   45     	     55        
28,46     	  39,15   	    0      	       1001010      	10101010  	    TRUE  	       327,51 	   4A     	     AA        
29,08     	  39,11   	    0      	       1000101      	1010101   	    TRUE  	       327,63 	   45     	     55        
28,72     	  39,39   	    0      	       1001010      	10101010  	    TRUE  	       327,71 	   4A     	     AA        
25,09     	  39,22   	    0      	       1000101      	1010101   	    TRUE  	       327,81 	   45     	     55        
25,24     	  39,36   	    0      	       1001010      	10101010  	    TRUE  	       327,91 	   4A     	     AA        
25,72     	  39,08   	    0      	       1000101      	1010101   	    TRUE  	       328,02 	   45     	     55        
25,05     	  39,47   	    0      	       1001010      	10101010  	    TRUE  	       328,23 	   4A     	     AA        
28,66     	  39,42   	    0      	       1000101      	1010101   	    TRUE  	       328,31 	   45     	     55        
28,48     	  39,22   	    0      	       1001010      	10101010  	    TRUE  	       328,41 	   4A     	     AA        
28,89     	  39,17   	    0      	       1000101      	1010101   	    TRUE  	       328,51 	   45     	     55        
28,43     	  39,28   	    0      	       1001010      	10101010  	    TRUE  	       328,61 	   4A     	     AA        
28,63     	  39,24   	    0      	       1000101      	1010101   	    TRUE  	       328,71 	   45     	     55        
25,82     	  39,24   	    0      	       1001010      	10101010  	    TRUE  	       328,81 	   4A     	     AA        
25,73     	  39,11   	    0      	       1000101      	1010101   	    TRUE  	       328,91 	   45     	     55        
25,49     	  39,47   	    0      	       1001010      	10101010  	    TRUE  	       329,01 	   4A     	     AA        
25,32     	  39,18   	    0      	       1000101      	1010101   	    TRUE  	       329,11 	   45     	     55        
25,67     	  39,27   	    0      	       1001010      	10101010  	    TRUE  	       329,21 	   4A     	     AA        
28,79     	  39,06   	    0      	       1000101      	1010101   	    TRUE  	       329,31 	   45     	     55        
28,21     	  39,42   	    0      	       1001010      	10101010  	    TRUE  	       329,41 	   4A     	     AA        
29,01     	  39,28   	    0      	       1000101      	1010101   	    TRUE  	       329,51 	   45     	     55        
29,12     	  39,18   	    0      	       1001010      	10101010  	    TRUE  	       329,61 	   4A     	     AA        
29,17     	  39,17   	    0      	       1000101      	1010101   	    TRUE  	       329,71 	   45     	     55        
25,30     	  39,36   	    0      	       1001010      	10101010  	    TRUE  	       329,81 	   4A     	     AA        
21,83     	  39,41   	    0      	       1000101      	1010101   	    TRUE  	       329,91 	   45     	     55        
25,54     	  39,19   	    0      	       1001010      	10101010  	    TRUE  	       330,03 	   4A     	     AA        
25,33     	  39,19   	    0      	       1000101      	1010101   	    TRUE  	       330,11 	   45     	     55        
25,09     	  39,42   	    0      	       1001010      	10101010  	    TRUE  	       330,21 	   4A     	     AA        
28,71     	  39,29   	    0      	       1000101      	1010101   	    TRUE  	       330,31 	   45     	     55        
28,54     	  39,20   	    0      	       1001010      	10101010  	    TRUE  	       330,40 	   4A     	     AA        
29,29     	  39,06   	    0      	       1000101      	1010101   	    TRUE  	       330,51 	   45     	     55        
28,93     	  39,32   	    0      	       1001010      	10101010  	    TRUE  	       330,60 	   4A     	     AA        
28,62     	  39,18   	    0      	       1000101      	1010101   	    TRUE  	       330,71 	   45     	     55        
25,75     	  39,14   	    0      	       1001010      	10101010  	    TRUE  	       330,81 	   4A     	     AA        
25,90     	  39,13   	    0      	       1000101      	1010101   	    TRUE  	       330,91 	   45     	     55        
25,14     	  39,51   	    0      	       1001010      	10101010  	    TRUE  	       331,01 	   4A     	     AA        
25,84     	  39,42   	    0      	       1000101      	1010101   	    TRUE  	       331,12 	   45     	     55        
25,81     	  39,24   	    0      	       1001010      	10101010  	    TRUE  	       331,21 	   4A     	     AA        
28,66     	  39,25   	    0      	       1000101      	1010101   	    TRUE  	       331,31 	   45     	     55        
28,53     	  39,34   	    0      	       1001010      	10101010  	    TRUE  	       331,41 	   4A     	     AA        
28,84     	  39,32   	    0      	       1000101      	1010101   	    TRUE  	       331,51 	   45     	     55        
29,05     	  39,08   	    0      	       1001010      	10101010  	    TRUE  	       331,61 	   4A     	     AA        
29,15     	  39,18   	    0      	       1000101      	1010101   	    TRUE  	       331,71 	   45     	     55        
25,60     	  39,33   	    0      	       1001010      	10101010  	    TRUE  	       331,81 	   4A     	     AA        
25,40     	  39,29   	    0      	       1000101      	1010101   	    TRUE  	       331,91 	   45     	     55        
25,60     	  39,31   	    0      	       1001010      	10101010  	    TRUE  	       332,01 	   4A     	     AA        
25,52     	  39,11   	    0      	       1000101      	1010101   	    TRUE  	       332,11 	   45     	     55        
25,46     	  39,46   	    0      	       1001010      	10101010  	    TRUE  	       332,21 	   4A     	     AA        
28,99     	  39,29   	    0      	       1000101      	1010101   	    TRUE  	       332,31 	   45     	     55        
28,81     	  39,25   	    0      	       1001010      	10101010  	    TRUE  	       332,41 	   4A     	     AA        
29,22     	  39,17   	    0      	       1000101      	1010101   	    TRUE  	       332,51 	   45     	     55        
28,82     	  39,41   	    0      	       1001010      	10101010  	    TRUE  	       332,61 	   4A     	     AA        
28,66     	  39,39   	    0      	       1000101      	1010101   	    TRUE  	       332,71 	   45     	     55        
25,12     	  39,24   	    0      	       1001010      	10101010  	    TRUE  	       332,81 	   4A     	     AA        
25,44     	  39,17   	    0      	       1000101      	1010101   	    TRUE  	       332,91 	   45     	     55        
25,53     	  39,39   	    0      	       1001010      	10101010  	    TRUE  	       333,01 	   4A     	     AA        
25,29     	  39,47   	    0      	       1000101      	1010101   	    TRUE  	       333,11 	   45     	     55        
25,72     	  39,19   	    0      	       1001010      	10101010  	    TRUE  	       333,21 	   4A     	     AA        
28,90     	  39,15   	    0      	       1000101      	1010101   	    TRUE  	       333,31 	   45     	     55        
28,99     	  39,32   	    0      	       1001010      	10101010  	    TRUE  	       333,41 	   4A     	     AA        
28,61     	  39,22   	    0      	       1000101      	1010101   	    TRUE  	       333,51 	   45     	     55        
29,04     	  39,17   	    0      	       1001010      	10101010  	    TRUE  	       333,61 	   4A     	     AA        
29,28     	  39,11   	    0      	       1000101      	1010101   	    TRUE  	       333,71 	   45     	     55        
25,07     	  39,33   	    0      	       1001010      	10101010  	    TRUE  	       333,81 	   4A     	     AA        
25,63     	  39,34   	    0      	       1000101      	1010101   	    TRUE  	       333,91 	   45     	     55        
25,49     	  39,31   	    0      	       1001010      	10101010  	    TRUE  	       334,01 	   4A     	     AA        
25,44     	  39,24   	    0      	       1000101      	1010101   	    TRUE  	       334,12 	   45     	     55        
25,35     	  39,46   	    0      	       1001010      	10101010  	    TRUE  	       334,22 	   4A     	     AA        
29,12     	  39,32   	    0      	       1000101      	1010101   	    TRUE  	       334,31 	   45     	     55        
28,65     	  39,25   	    0      	       1001010      	10101010  	    TRUE  	       334,41 	   4A     	     AA        
28,99     	  39,22   	    0      	       1000101      	1010101   	    TRUE  	       334,51 	   45     	     55        
29,00     	  39,32   	    0      	       1001010      	10101010  	    TRUE  	       334,61 	   4A     	     AA        
29,03     	  39,29   	    0      	       1000101      	1010101   	    TRUE  	       334,71 	   45     	     55        
25,29     	  39,15   	    0      	       1001010      	10101010  	    TRUE  	       334,81 	   4A     	     AA        
25,90     	  39,17   	    0      	       1000101      	1010101   	    TRUE  	       334,91 	   45     	     55        
25,61     	  39,39   	    0      	       1001010      	10101010  	    TRUE  	       335,01 	   4A     	     AA        
25,67     	  39,34   	    0      	       1000101      	1010101   	    TRUE  	       335,11 	   45     	     55        
25,65     	  39,24   	    0      	       1001010      	10101010  	    TRUE  	       335,21 	   4A     	     AA        
28,62     	  39,17   	    0      	       1000101      	1010101   	    TRUE  	       335,31 	   45     	     55        
28,46     	  39,41   	    0      	       1001010      	10101010  	    TRUE  	       335,41 	   4A     	     AA        
28,94     	  39,20   	    0      	       1000101      	1010101   	    TRUE  	       335,51 	   45     	     55        
28,49     	  39,17   	    0      	       1001010      	10101010  	    TRUE  	       335,61 	   4A     	     AA        
28,61     	  39,25   	    0      	       1000101      	1010101   	    TRUE  	       335,71 	   45     	     55        
25,51     	  39,22   	    0      	       1001010      	10101010  	    TRUE  	       335,81 	   4A     	     AA        
25,44     	  39,32   	    0      	       1000101      	1010101   	    TRUE  	       335,91 	   45     	     55        
25,68     	  39,25   	    0      	       1001010      	10101010  	    TRUE  	       336,01 	   4A     	     AA        
25,84     	  39,25   	    0      	       1000101      	1010101   	    TRUE  	       336,11 	   45     	     55        
25,00     	  39,50   	    0      	       1001010      	10101010  	    TRUE  	       336,21 	   4A     	     AA        
28,49     	  39,37   	    0      	       1000101      	1010101   	    TRUE  	       336,31 	   45     	     55        
28,42     	  39,20   	    0      	       1001010      	10101010  	    TRUE  	       336,41 	   4A     	     AA        
28,58     	  39,10   	    0      	       1000101      	1010101   	    TRUE  	       336,51 	   45     	     55        
28,85     	  39,42   	    0      	       1001010      	10101010  	    TRUE  	       336,61 	   4A     	     AA        
28,63     	  39,32   	    0      	       1000101      	1010101   	    TRUE  	       336,71 	   45     	     55        
25,61     	  39,20   	    0      	       1001010      	10101010  	    TRUE  	       336,81 	   4A     	     AA        
25,66     	  39,08   	    0      	       1000101      	1010101   	    TRUE  	       336,91 	   45     	     55        
25,48     	  39,42   	    0      	       1001010      	10101010  	    TRUE  	       337,01 	   4A     	     AA        
25,56     	  39,38   	    0      	       1000101      	1010101   	    TRUE  	       337,11 	   45     	     55        
25,84     	  39,28   	    0      	       1001010      	10101010  	    TRUE  	       337,21 	   4A     	     AA        
28,99     	  39,09   	    0      	       1000101      	1010101   	    TRUE  	       337,31 	   45     	     55        
28,75     	  39,39   	    0      	       1001010      	10101010  	    TRUE  	       337,41 	   4A     	     AA        
29,21     	  39,36   	    0      	       1000101      	1010101   	    TRUE  	       337,51 	   45     	     55        
28,96     	  39,09   	    0      	       1001010      	10101010  	    TRUE  	       337,60 	   4A     	     AA        
29,05     	  39,15   	    0      	       1000101      	1010101   	    TRUE  	       337,71 	   45     	     55        
25,28     	  39,38   	    0      	       1001010      	10101010  	    TRUE  	       337,81 	   4A     	     AA        
25,52     	  39,36   	    0      	       1000101      	1010101   	    TRUE  	       337,91 	   45     	     55        
25,84     	  39,22   	    0      	       1001010      	10101010  	    TRUE  	       338,01 	   4A     	     AA        
25,38     	  39,18   	    0      	       1000101      	1010101   	    TRUE  	       338,11 	   45     	     55        
24,87     	  39,47   	    0      	       1001010      	10101010  	    TRUE  	       338,21 	   4A     	     AA        
29,21     	  39,32   	    0      	       1000101      	1010101   	    TRUE  	       338,31 	   45     	     55        
28,63     	  39,28   	    0      	       1001010      	10101010  	    TRUE  	       338,41 	   4A     	     AA        
28,96     	  39,06   	    0      	       1000101      	1010101   	    TRUE  	       338,51 	   45     	     55        
28,65     	  39,42   	    0      	       1001010      	10101010  	    TRUE  	       338,61 	   4A     	     AA        
29,10     	  39,32   	    0      	       1000101      	1010101   	    TRUE  	       338,71 	   45     	     55        
25,63     	  39,19   	    0      	       1001010      	10101010  	    TRUE  	       338,81 	   4A     	     AA        
25,44     	  39,13   	    0      	       1000101      	1010101   	    TRUE  	       338,91 	   45     	     55        
25,05     	  39,47   	    0      	       1001010      	10101010  	    TRUE  	       339,01 	   4A     	     AA        
25,39     	  39,28   	    0      	       1000101      	1010101   	    TRUE  	       339,11 	   45     	     55        
25,49     	  39,25   	    0      	       1001010      	10101010  	    TRUE  	       339,21 	   4A     	     AA        
28,86     	  39,14   	    0      	       1000101      	1010101   	    TRUE  	       339,32 	   45     	     55        
28,38     	  39,42   	    0      	       1001010      	10101010  	    TRUE  	       339,41 	   4A     	     AA        
29,14     	  39,27   	    0      	       1000101      	1010101   	    TRUE  	       339,51 	   45     	     55        
28,40     	  39,11   	    0      	       1001010      	10101010  	    TRUE  	       339,61 	   4A     	     AA        
29,24     	  39,03   	    0      	       1000101      	1010101   	    TRUE  	       339,71 	   45     	     55        
25,53     	  39,29   	    0      	       1001010      	10101010  	    TRUE  	       339,81 	   4A     	     AA        
25,23     	  39,36   	    0      	       1000101      	1010101   	    TRUE  	       339,91 	   45     	     55        
25,53     	  39,17   	    0      	       1001010      	10101010  	    TRUE  	       340,01 	   4A     	     AA        
25,57     	  39,17   	    0      	       1000101      	1010101   	    TRUE  	       340,11 	   45     	     55        
25,24     	  39,47   	    0      	       1001010      	10101010  	    TRUE  	       340,21 	   4A     	     AA        
29,05     	  39,38   	    0      	       1000101      	1010101   	    TRUE  	       340,31 	   45     	     55        
28,46     	  39,15   	    0      	       1001010      	10101010  	    TRUE  	       340,41 	   4A     	     AA        
29,26     	  39,13   	    0      	       1000101      	1010101   	    TRUE  	       340,51 	   45     	     55        
28,82     	  39,33   	    0      	       1001010      	10101010  	    TRUE  	       340,61 	   4A     	     AA        
28,82     	  39,34   	    0      	       1000101      	1010101   	    TRUE  	       340,71 	   45     	     55        
25,79     	  39,20   	    0      	       1001010      	10101010  	    TRUE  	       340,81 	   4A     	     AA        
25,51     	  39,05   	    0      	       1000101      	1010101   	    TRUE  	       340,91 	   45     	     55        
25,37     	  39,37   	    0      	       1001010      	10101010  	    TRUE  	       341,01 	   4A     	     AA        
25,19     	  39,32   	    0      	       1000101      	1010101   	    TRUE  	       341,11 	   45     	     55        
25,33     	  39,22   	    0      	       1001010      	10101010  	    TRUE  	       341,21 	   4A     	     AA        
28,99     	  39,08   	    0      	       1000101      	1010101   	    TRUE  	       341,31 	   45     	     55        
28,68     	  39,29   	    0      	       1001010      	10101010  	    TRUE  	       341,41 	   4A     	     AA        
28,63     	  39,24   	    0      	       1000101      	1010101   	    TRUE  	       341,51 	   45     	     55        
28,62     	  39,15   	    0      	       1001010      	10101010  	    TRUE  	       341,61 	   4A     	     AA        
28,68     	  39,10   	    0      	       1000101      	1010101   	    TRUE  	       341,71 	   45     	     55        
25,57     	  39,31   	    0      	       1001010      	10101010  	    TRUE  	       341,81 	   4A     	     AA        
25,24     	  39,33   	    0      	       1000101      	1010101   	    TRUE  	       341,91 	   45     	     55        
25,10     	  39,25   	    0      	       1001010      	10101010  	    TRUE  	       342,01 	   4A     	     AA        
26,05     	  39,17   	    0      	       1000101      	1010101   	    TRUE  	       342,11 	   45     	     55        
25,00     	  39,48   	    0      	       1001010      	10101010  	    TRUE  	       342,21 	   4A     	     AA        
28,58     	  39,27   	    0      	       1000101      	1010101   	    TRUE  	       342,31 	   45     	     55        
28,89     	  39,24   	    0      	       1001010      	10101010  	    TRUE  	       342,41 	   4A     	     AA        
28,57     	  39,09   	    0      	       1000101      	1010101   	    TRUE  	       342,51 	   45     	     55        
28,34     	  39,41   	    0      	       1001010      	10101010  	    TRUE  	       342,61 	   4A     	     AA        
29,07     	  39,28   	    0      	       1000101      	1010101   	    TRUE  	       342,71 	   45     	     55        
25,58     	  39,17   	    0      	       1001010      	10101010  	    TRUE  	       342,81 	   4A     	     AA        
25,60     	  39,15   	    0      	       1000101      	1010101   	    TRUE  	       342,91 	   45     	     55        
25,14     	  39,52   	    0      	       1001010      	10101010  	    TRUE  	       343,01 	   4A     	     AA        
22,24     	  39,31   	    0      	       1000101      	1010101   	    TRUE  	       343,11 	   45     	     55        
25,26     	  39,19   	    0      	       1001010      	10101010  	    TRUE  	       343,25 	   4A     	     AA        
28,53     	  39,06   	    0      	       1000101      	1010101   	    TRUE  	       343,31 	   45     	     55        
28,90     	  39,32   	    0      	       1001010      	10101010  	    TRUE  	       343,41 	   4A     	     AA        
28,63     	  39,25   	    0      	       1000101      	1010101   	    TRUE  	       343,51 	   45     	     55        
28,82     	  39,15   	    0      	       1001010      	10101010  	    TRUE  	       343,61 	   4A     	     AA        
29,24     	  39,09   	    0      	       1000101      	1010101   	    TRUE  	       343,71 	   45     	     55        
25,60     	  39,24   	    0      	       1001010      	10101010  	    TRUE  	       343,81 	   4A     	     AA        
25,63     	  39,37   	    0      	       1000101      	1010101   	    TRUE  	       343,91 	   45     	     55        
25,19     	  39,38   	    0      	       1001010      	10101010  	    TRUE  	       344,01 	   4A     	     AA        
25,94     	  39,20   	    0      	       1000101      	1010101   	    TRUE  	       344,11 	   45     	     55        
25,26     	  39,47   	    0      	       1001010      	10101010  	    TRUE  	       344,22 	   4A     	     AA        
29,04     	  39,33   	    0      	       1000101      	1010101   	    TRUE  	       344,31 	   45     	     55        
28,96     	  39,11   	    0      	       1001010      	10101010  	    TRUE  	       344,41 	   4A     	     AA        
29,01     	  39,08   	    0      	       1000101      	1010101   	    TRUE  	       344,51 	   45     	     55        
28,65     	  39,42   	    0      	       1001010      	10101010  	    TRUE  	       344,61 	   4A     	     AA        
28,49     	  39,37   	    0      	       1000101      	1010101   	    TRUE  	       344,72 	   45     	     55        
25,38     	  39,17   	    0      	       1001010      	10101010  	    TRUE  	       344,82 	   4A     	     AA        
25,90     	  39,20   	    0      	       1000101      	1010101   	    TRUE  	       344,92 	   45     	     55        
25,60     	  39,41   	    0      	       1001010      	10101010  	    TRUE  	       345,02 	   4A     	     AA        
25,32     	  39,42   	    0      	       1000101      	1010101   	    TRUE  	       345,12 	   45     	     55        
25,70     	  39,20   	    0      	       1001010      	10101010  	    TRUE  	       345,22 	   4A     	     AA        
28,82     	  39,08   	    0      	       1000101      	1010101   	    TRUE  	       345,32 	   45     	     55        
28,44     	  39,37   	    0      	       1001010      	10101010  	    TRUE  	       345,42 	   4A     	     AA        
28,44     	  39,23   	    0      	       1000101      	1010101   	    TRUE  	       345,52 	   45     	     55        
28,93     	  39,08   	    0      	       1001010      	10101010  	    TRUE  	       345,62 	   4A     	     AA        
29,01     	  39,08   	    0      	       1000101      	1010101   	    TRUE  	       345,71 	   45     	     55        
25,29     	  39,36   	    0      	       1001010      	10101010  	    TRUE  	       345,81 	   4A     	     AA        
25,38     	  39,38   	    0      	       1000101      	1010101   	    TRUE  	       345,92 	   45     	     55        
25,52     	  39,25   	    0      	       1001010      	10101010  	    TRUE  	       346,02 	   4A     	     AA        
25,49     	  39,14   	    0      	       1000101      	1010101   	    TRUE  	       346,11 	   45     	     55        
24,93     	  39,47   	    0      	       1001010      	10101010  	    TRUE  	       346,21 	   4A     	     AA        
28,49     	  39,33   	    0      	       1000101      	1010101   	    TRUE  	       346,31 	   45     	     55        
28,79     	  39,17   	    0      	       1001010      	10101010  	    TRUE  	       346,41 	   4A     	     AA        
28,53     	  39,15   	    0      	       1000101      	1010101   	    TRUE  	       346,51 	   45     	     55        
28,82     	  39,31   	    0      	       1001010      	10101010  	    TRUE  	       346,61 	   4A     	     AA        
29,10     	  39,25   	    0      	       1000101      	1010101   	    TRUE  	       346,71 	   45     	     55        
25,34     	  39,18   	    0      	       1001010      	10101010  	    TRUE  	       346,81 	   4A     	     AA        
25,85     	  39,13   	    0      	       1000101      	1010101   	    TRUE  	       346,91 	   45     	     55        
25,52     	  39,52   	    0      	       1001010      	10101010  	    TRUE  	       347,01 	   4A     	     AA        
25,66     	  39,27   	    0      	       1000101      	1010101   	    TRUE  	       347,11 	   45     	     55        
25,12     	  39,32   	    0      	       1001010      	10101010  	    TRUE  	       347,21 	   4A     	     AA        
28,60     	  39,06   	    0      	       1000101      	1010101   	    TRUE  	       347,31 	   45     	     55        
25,65     	  39,32   	    0      	       1001010      	10101010  	    TRUE  	       347,41 	   4A     	     AA        
28,77     	  39,33   	    0      	       1000101      	1010101   	    TRUE  	       347,56 	   45     	     55        
28,70     	  39,17   	    0      	       1001010      	10101010  	    TRUE  	       347,61 	   4A     	     AA        
29,10     	  39,09   	    0      	       1000101      	1010101   	    TRUE  	       347,71 	   45     	     55        
24,91     	  39,38   	    0      	       1001010      	10101010  	    TRUE  	       347,81 	   4A     	     AA        
25,46     	  39,42   	    0      	       1000101      	1010101   	    TRUE  	       347,91 	   45     	     55        
25,35     	  39,18   	    0      	       1001010      	10101010  	    TRUE  	       348,01 	   4A     	     AA        
26,03     	  39,11   	    0      	       1000101      	1010101   	    TRUE  	       348,11 	   45     	     55        
25,07     	  39,55   	    0      	       1001010      	10101010  	    TRUE  	       348,21 	   4A     	     AA        
29,17     	  39,36   	    0      	       1000101      	1010101   	    TRUE  	       348,31 	   45     	     55        
28,75     	  39,25   	    0      	       1001010      	10101010  	    TRUE  	       348,41 	   4A     	     AA        
28,80     	  39,14   	    0      	       1000101      	1010101   	    TRUE  	       348,51 	   45     	     55        
28,57     	  39,37   	    0      	       1001010      	10101010  	    TRUE  	       348,61 	   4A     	     AA        
28,65     	  39,24   	    0      	       1000101      	1010101   	    TRUE  	       348,71 	   45     	     55        
25,21     	  39,24   	    0      	       1001010      	10101010  	    TRUE  	       348,81 	   4A     	     AA        
25,82     	  39,32   	    0      	       1000101      	1010101   	    TRUE  	       348,91 	   45     	     55        
25,47     	  39,47   	    0      	       1001010      	10101010  	    TRUE  	       349,01 	   4A     	     AA        
25,51     	  39,42   	    0      	       1000101      	1010101   	    TRUE  	       349,11 	   45     	     55        
25,32     	  39,23   	    0      	       1001010      	10101010  	    TRUE  	       349,21 	   4A     	     AA        
29,13     	  39,25   	    0      	       1000101      	1010101   	    TRUE  	       349,31 	   45     	     55        
28,39     	  39,31   	    0      	       1001010      	10101010  	    TRUE  	       349,78 	   4A     	     AA        
