10.11.2005	14:57
Strøm 3,3V  	  Strøm 2,5V	    Teller	       Sendt	        Mottatt	            Sjekk	       Sekunder	   Sendt	     Mottatt
16,21     	  22,13   	    0      	     1001010      	0         	    FALSE 	       2,24   	   4A     	     0         
16,42     	  22,07   	    0      	     1000101      	0         	    FALSE 	       2,34   	   45     	     0         
15,93     	  22,16   	    0      	     1001010      	0         	    FALSE 	       2,44   	   4A     	     0         
16,64     	  22,16   	    0      	     1000101      	0         	    FALSE 	       2,54   	   45     	     0         
19,08     	  22,18   	    0      	     1001010      	0         	    FALSE 	       2,64   	   4A     	     0         
19,96     	  22,06   	    0      	     1000101      	0         	    FALSE 	       2,74   	   45     	     0         
20,30     	  22,23   	    0      	     1001010      	0         	    FALSE 	       2,87   	   4A     	     0         
18,95     	  22,09   	    0      	     1000101      	0         	    FALSE 	       2,95   	   45     	     0         
20,15     	  22,13   	    0      	     1001010      	0         	    FALSE 	       3,06   	   4A     	     0         
15,72     	  22,28   	    0      	     1000101      	0         	    FALSE 	       3,16   	   45     	     0         
19,60     	  22,13   	    0      	     1001010      	0         	    FALSE 	       3,27   	   4A     	     0         
19,49     	  22,09   	    0      	     1000101      	0         	    FALSE 	       3,37   	   45     	     0         
19,97     	  22,18   	    0      	     1001010      	0         	    FALSE 	       3,48   	   4A     	     0         
22,77     	  22,14   	    0      	     1000101      	0         	    FALSE 	       3,58   	   45     	     0         
20,35     	  22,16   	    0      	     1001010      	0         	    FALSE 	       3,68   	   4A     	     0         
22,35     	  22,25   	    0      	     1000101      	0         	    FALSE 	       3,78   	   45     	     0         
20,11     	  22,27   	    0      	     1001010      	0         	    FALSE 	       3,90   	   4A     	     0         
19,17     	  22,03   	    0      	     1000101      	0         	    FALSE 	       3,95   	   45     	     0         
19,14     	  22,26   	    1      	     1001010      	0         	    FALSE 	       4,05   	   4A     	     0         
19,35     	  22,09   	    1      	     1000101      	0         	    FALSE 	       4,17   	   45     	     0         
16,65     	  22,20   	    1      	     1001010      	0         	    FALSE 	       4,28   	   4A     	     0         
16,38     	  22,18   	    1      	     1000101      	0         	    FALSE 	       4,35   	   45     	     0         
16,91     	  22,26   	    1      	     1001010      	0         	    FALSE 	       4,45   	   4A     	     0         
15,53     	  22,23   	    1      	     1000101      	0         	    FALSE 	       4,55   	   45     	     0         
19,96     	  22,02   	    1      	     1001010      	0         	    FALSE 	       4,65   	   4A     	     0         
19,06     	  22,09   	    1      	     1000101      	0         	    FALSE 	       4,75   	   45     	     0         
19,44     	  22,18   	    1      	     1001010      	0         	    FALSE 	       4,88   	   4A     	     0         
19,44     	  22,18   	    1      	     1000101      	0         	    FALSE 	       4,95   	   45     	     0         
19,86     	  22,16   	    1      	     1001010      	0         	    FALSE 	       5,06   	   4A     	     0         
16,98     	  22,25   	    1      	     1000101      	0         	    FALSE 	       5,32   	   45     	     0         
16,04     	  22,08   	    1      	     1001010      	0         	    FALSE 	       5,35   	   4A     	     0         
16,35     	  22,23   	    1      	     1000101      	0         	    FALSE 	       5,45   	   45     	     0         
16,96     	  22,20   	    1      	     1001010      	0         	    FALSE 	       5,55   	   4A     	     0         
19,98     	  22,12   	    1      	     1000101      	0         	    FALSE 	       5,65   	   45     	     0         
18,99     	  22,00   	    1      	     1001010      	0         	    FALSE 	       5,75   	   4A     	     0         
20,30     	  22,32   	    1      	     1000101      	0         	    FALSE 	       5,87   	   45     	     0         
19,64     	  22,20   	    1      	     1001010      	0         	    FALSE 	       5,96   	   4A     	     0         
20,42     	  22,12   	    1      	     1000101      	0         	    FALSE 	       6,06   	   45     	     0         
15,58     	  22,17   	    2      	     1001010      	0         	    FALSE 	       6,17   	   4A     	     0         
16,94     	  22,23   	    2      	     1000101      	0         	    FALSE 	       6,25   	   45     	     0         
16,40     	  22,09   	    2      	     1001010      	0         	    FALSE 	       6,35   	   4A     	     0         
16,12     	  22,26   	    2      	     1000101      	0         	    FALSE 	       6,45   	   45     	     0         
15,76     	  22,06   	    2      	     1001010      	0         	    FALSE 	       6,55   	   4A     	     0         
19,60     	  22,16   	    2      	     1000101      	0         	    FALSE 	       6,65   	   45     	     0         
20,30     	  22,06   	    2      	     1001010      	0         	    FALSE 	       6,75   	   4A     	     0         
19,81     	  22,18   	    2      	     1000101      	0         	    FALSE 	       6,86   	   45     	     0         
23,70     	  22,14   	    2      	     1001010      	0         	    FALSE 	       6,95   	   4A     	     0         
20,06     	  22,09   	    2      	     1000101      	0         	    FALSE 	       7,07   	   45     	     0         
19,06     	  22,18   	    2      	     1001010      	0         	    FALSE 	       7,18   	   4A     	     0         
15,93     	  22,25   	    2      	     1000101      	0         	    FALSE 	       7,28   	   45     	     0         
16,09     	  22,23   	    2      	     1001010      	0         	    FALSE 	       7,35   	   4A     	     0         
16,78     	  22,14   	    2      	     1000101      	0         	    FALSE 	       7,45   	   45     	     0         
15,66     	  22,13   	    2      	     1001010      	0         	    FALSE 	       7,55   	   4A     	     0         
19,50     	  22,11   	    2      	     1000101      	0         	    FALSE 	       7,65   	   45     	     0         
19,81     	  22,13   	    2      	     1001010      	0         	    FALSE 	       7,75   	   4A     	     0         
18,99     	  22,23   	    2      	     1000101      	0         	    FALSE 	       7,88   	   45     	     0         
20,11     	  22,20   	    2      	     1001010      	0         	    FALSE 	       7,96   	   4A     	     0         
20,37     	  22,11   	    2      	     1000101      	0         	    FALSE 	       8,06   	   45     	     0         
15,80     	  22,30   	    2      	     1001010      	0         	    FALSE 	       8,16   	   4A     	     0         
17,01     	  22,16   	    2      	     1000101      	0         	    FALSE 	       8,26   	   45     	     0         
16,36     	  22,14   	    2      	     1001010      	0         	    FALSE 	       8,35   	   4A     	     0         
16,40     	  22,12   	    2      	     1000101      	0         	    FALSE 	       8,44   	   45     	     0         
15,60     	  22,25   	    2      	     1001010      	0         	    FALSE 	       8,55   	   4A     	     0         
19,26     	  21,95   	    2      	     1000101      	0         	    FALSE 	       8,65   	   45     	     0         
20,06     	  22,08   	    3      	     1001010      	0         	    FALSE 	       8,74   	   4A     	     0         
19,28     	  22,04   	    3      	     1000101      	0         	    FALSE 	       8,85   	   45     	     0         
20,51     	  22,09   	    3      	     1001010      	0         	    FALSE 	       8,96   	   4A     	     0         
19,23     	  22,12   	    3      	     1000101      	0         	    FALSE 	       9,06   	   45     	     0         
19,89     	  22,21   	    3      	     1001010      	0         	    FALSE 	       9,16   	   4A     	     0         
19,42     	  22,14   	    3      	     1000101      	0         	    FALSE 	       9,27   	   45     	     0         
15,66     	  21,99   	    3      	     1001010      	0         	    FALSE 	       9,38   	   4A     	     0         
16,18     	  22,03   	    3      	     1000101      	0         	    FALSE 	       9,44   	   45     	     0         
23,56     	  22,03   	    3      	     1001010      	0         	    FALSE 	       9,54   	   4A     	     0         
20,48     	  22,09   	    3      	     1000101      	0         	    FALSE 	       9,68   	   45     	     0         
18,94     	  22,04   	    3      	     1001010      	0         	    FALSE 	       9,75   	   4A     	     0         
19,03     	  22,17   	    3      	     1000101      	0         	    FALSE 	       9,86   	   45     	     0         
22,74     	  22,16   	    3      	     1001010      	0         	    FALSE 	       9,98   	   4A     	     0         
19,97     	  22,09   	    3      	     1000101      	0         	    FALSE 	       10,09  	   45     	     0         
20,10     	  22,25   	    4      	     1001010      	0         	    FALSE 	       10,18  	   4A     	     0         
19,02     	  22,06   	    4      	     1000101      	0         	    FALSE 	       10,29  	   45     	     0         
19,12     	  22,28   	    4      	     1001010      	0         	    FALSE 	       10,39  	   4A     	     0         
19,65     	  22,23   	    4      	     1000101      	0         	    FALSE 	       10,51  	   45     	     0         
23,11     	  22,09   	    4      	     1001010      	0         	    FALSE 	       10,62  	   4A     	     0         
22,30     	  22,21   	    4      	     1000101      	0         	    FALSE 	       10,74  	   45     	     0         
23,25     	  22,20   	    4      	     1001010      	0         	    FALSE 	       10,87  	   4A     	     0         
23,11     	  22,18   	    4      	     1000101      	0         	    FALSE 	       10,99  	   45     	     0         
20,25     	  22,14   	    4      	     1001010      	0         	    FALSE 	       11,08  	   4A     	     0         
20,01     	  22,30   	    4      	     1000101      	0         	    FALSE 	       11,19  	   45     	     0         
19,13     	  22,20   	    4      	     1001010      	0         	    FALSE 	       11,29  	   4A     	     0         
19,83     	  22,18   	    4      	     1000101      	0         	    FALSE 	       11,40  	   45     	     0         
19,18     	  22,18   	    4      	     1001010      	0         	    FALSE 	       11,51  	   4A     	     0         
23,60     	  22,34   	    4      	     1000101      	0         	    FALSE 	       11,61  	   45     	     0         
22,21     	  22,09   	    4      	     1001010      	0         	    FALSE 	       11,72  	   4A     	     0         
23,43     	  22,20   	    4      	     1000101      	0         	    FALSE 	       11,82  	   45     	     0         
22,59     	  22,14   	    4      	     1001010      	0         	    FALSE 	       11,92  	   4A     	     0         
23,51     	  22,28   	    4      	     1000101      	0         	    FALSE 	       11,98  	   45     	     0         
19,20     	  22,12   	    4      	     1001010      	0         	    FALSE 	       12,09  	   4A     	     0         
19,73     	  22,30   	    4      	     1000101      	0         	    FALSE 	       12,18  	   45     	     0         
20,24     	  22,22   	    5      	     1001010      	0         	    FALSE 	       12,28  	   4A     	     0         
16,55     	  22,20   	    5      	     1000101      	0         	    FALSE 	       12,37  	   45     	     0         
19,40     	  22,20   	    5      	     1001010      	0         	    FALSE 	       12,45  	   4A     	     0         
22,37     	  22,14   	    5      	     1000101      	0         	    FALSE 	       12,58  	   45     	     0         
20,25     	  22,18   	    5      	     1001010      	0         	    FALSE 	       12,69  	   4A     	     0         
19,28     	  22,27   	    5      	     1000101      	0         	    FALSE 	       12,75  	   45     	     0         
20,38     	  22,25   	    5      	     1001010      	0         	    FALSE 	       12,86  	   4A     	     0         
20,26     	  22,18   	    5      	     1000101      	0         	    FALSE 	       12,95  	   45     	     0         
20,30     	  22,09   	    5      	     1001010      	0         	    FALSE 	       13,07  	   4A     	     0         
16,30     	  22,14   	    5      	     1000101      	0         	    FALSE 	       13,15  	   45     	     0         
15,74     	  22,22   	    5      	     1001010      	0         	    FALSE 	       13,25  	   4A     	     0         
16,09     	  22,12   	    5      	     1000101      	0         	    FALSE 	       13,35  	   45     	     0         
16,04     	  22,14   	    5      	     1001010      	0         	    FALSE 	       13,45  	   4A     	     0         
16,94     	  22,26   	    5      	     1000101      	0         	    FALSE 	       13,55  	   45     	     0         
20,31     	  22,13   	    5      	     1001010      	0         	    FALSE 	       13,65  	   4A     	     0         
20,02     	  22,12   	    5      	     1000101      	0         	    FALSE 	       13,75  	   45     	     0         
19,67     	  22,30   	    5      	     1001010      	0         	    FALSE 	       13,86  	   4A     	     0         
22,62     	  22,07   	    5      	     1000101      	0         	    FALSE 	       13,96  	   45     	     0         
19,59     	  22,14   	    5      	     1001010      	0         	    FALSE 	       14,07  	   4A     	     0         
19,42     	  22,21   	    5      	     1000101      	0         	    FALSE 	       14,16  	   45     	     0         
16,72     	  22,08   	    5      	     1001010      	0         	    FALSE 	       14,28  	   4A     	     0         
15,89     	  22,23   	    5      	     1000101      	0         	    FALSE 	       14,35  	   45     	     0         
16,75     	  22,09   	    5      	     1001010      	0         	    FALSE 	       14,45  	   4A     	     0         
15,65     	  22,08   	    5      	     1000101      	0         	    FALSE 	       14,55  	   45     	     0         
20,15     	  22,09   	    5      	     1001010      	0         	    FALSE 	       14,65  	   4A     	     0         
20,30     	  22,12   	    5      	     1000101      	0         	    FALSE 	       14,75  	   45     	     0         
20,44     	  22,08   	    5      	     1001010      	0         	    FALSE 	       14,86  	   4A     	     0         
19,31     	  22,12   	    5      	     1000101      	0         	    FALSE 	       14,96  	   45     	     0         
20,15     	  22,04   	    5      	     1001010      	0         	    FALSE 	       15,05  	   4A     	     0         
16,14     	  22,18   	    5      	     1000101      	0         	    FALSE 	       15,15  	   45     	     0         
15,97     	  22,14   	    5      	     1001010      	0         	    FALSE 	       15,25  	   4A     	     0         
16,60     	  22,22   	    5      	     1000101      	0         	    FALSE 	       15,35  	   45     	     0         
16,17     	  22,14   	    6      	     1001010      	0         	    FALSE 	       15,45  	   4A     	     0         
16,72     	  22,22   	    6      	     1000101      	0         	    FALSE 	       15,55  	   45     	     0         
19,13     	  22,18   	    6      	     1001010      	0         	    FALSE 	       15,65  	   4A     	     0         
23,13     	  22,09   	    6      	     1000101      	0         	    FALSE 	       15,74  	   45     	     0         
23,60     	  22,17   	    6      	     1001010      	0         	    FALSE 	       15,88  	   4A     	     0         
22,90     	  22,13   	    6      	     1000101      	0         	    FALSE 	       15,98  	   45     	     0         
19,50     	  22,04   	    6      	     1001010      	0         	    FALSE 	       16,07  	   4A     	     0         
20,21     	  22,18   	    6      	     1000101      	0         	    FALSE 	       16,18  	   45     	     0         
19,97     	  22,18   	    7      	     1001010      	0         	    FALSE 	       16,28  	   4A     	     0         
18,93     	  22,25   	    7      	     1000101      	0         	    FALSE 	       16,39  	   45     	     0         
19,77     	  22,16   	    7      	     1001010      	0         	    FALSE 	       16,49  	   4A     	     0         
22,87     	  22,23   	    7      	     1000101      	0         	    FALSE 	       16,60  	   45     	     0         
23,15     	  22,11   	    7      	     1001010      	0         	    FALSE 	       16,68  	   4A     	     0         
22,40     	  22,09   	    7      	     1000101      	0         	    FALSE 	       16,81  	   45     	     0         
23,58     	  22,13   	    7      	     1001010      	0         	    FALSE 	       16,91  	   4A     	     0         
23,00     	  22,03   	    7      	     1000101      	0         	    FALSE 	       17,03  	   45     	     0         
19,18     	  22,26   	    7      	     1001010      	0         	    FALSE 	       17,11  	   4A     	     0         
15,52     	  22,25   	    7      	     1000101      	0         	    FALSE 	       17,16  	   45     	     0         
16,31     	  22,14   	    7      	     1001010      	0         	    FALSE 	       17,28  	   4A     	     0         
16,75     	  22,00   	    7      	     1000101      	0         	    FALSE 	       17,36  	   45     	     0         
16,23     	  22,11   	    7      	     1001010      	0         	    FALSE 	       17,47  	   4A     	     0         
16,37     	  22,08   	    7      	     1000101      	0         	    FALSE 	       17,57  	   45     	     0         
19,02     	  22,09   	    7      	     1001010      	0         	    FALSE 	       17,65  	   4A     	     0         
23,37     	  22,14   	    7      	     1000101      	0         	    FALSE 	       17,75  	   45     	     0         
23,46     	  22,02   	    7      	     1001010      	0         	    FALSE 	       17,89  	   4A     	     0         
23,11     	  22,12   	    7      	     1000101      	0         	    FALSE 	       17,99  	   45     	     0         
20,34     	  22,18   	    7      	     1001010      	0         	    FALSE 	       18,08  	   4A     	     0         
19,64     	  22,14   	    7      	     1000101      	0         	    FALSE 	       18,18  	   45     	     0         
19,23     	  22,16   	    7      	     1001010      	0         	    FALSE 	       18,29  	   4A     	     0         
19,40     	  22,12   	    14     	     1000101      	0         	    FALSE 	       18,40  	   45     	     0         
20,21     	  22,23   	    15     	     1001010      	0         	    FALSE 	       18,50  	   4A     	     0         
16,21     	  22,14   	    15     	     1000101      	0         	    FALSE 	       18,61  	   45     	     0         
20,29     	  22,22   	    15     	     1001010      	0         	    FALSE 	       18,70  	   4A     	     0         
23,42     	  22,14   	    15     	     1000101      	0         	    FALSE 	       18,82  	   45     	     0         
20,39     	  22,14   	    15     	     1001010      	0         	    FALSE 	       18,86  	   4A     	     0         
20,37     	  21,93   	    15     	     1000101      	0         	    FALSE 	       18,95  	   45     	     0         
19,35     	  22,11   	    15     	     1001010      	0         	    FALSE 	       19,05  	   4A     	     0         
16,28     	  22,26   	    15     	     1000101      	0         	    FALSE 	       19,19  	   45     	     0         
15,99     	  22,16   	    15     	     1001010      	0         	    FALSE 	       19,25  	   4A     	     0         
15,47     	  22,09   	    15     	     1000101      	0         	    FALSE 	       19,35  	   45     	     0         
16,30     	  22,04   	    15     	     1001010      	0         	    FALSE 	       19,45  	   4A     	     0         
15,81     	  22,08   	    15     	     1000101      	0         	    FALSE 	       19,55  	   45     	     0         
19,31     	  22,02   	    15     	     1001010      	0         	    FALSE 	       19,65  	   4A     	     0         
23,67     	  22,06   	    15     	     1000101      	0         	    FALSE 	       19,75  	   45     	     0         
23,80     	  22,21   	    15     	     1001010      	0         	    FALSE 	       19,88  	   4A     	     0         
19,20     	  22,11   	    15     	     1000101      	0         	    FALSE 	       19,99  	   45     	     0         
18,92     	  22,14   	    15     	     1001010      	0         	    FALSE 	       20,05  	   4A     	     0         
16,88     	  22,04   	    16     	     1000101      	0         	    FALSE 	       20,15  	   45     	     0         
16,19     	  21,99   	    16     	     1001010      	0         	    FALSE 	       20,25  	   4A     	     0         
16,36     	  22,20   	    16     	     1000101      	0         	    FALSE 	       20,35  	   45     	     0         
15,94     	  22,09   	    16     	     1001010      	0         	    FALSE 	       20,45  	   4A     	     0         
16,44     	  22,03   	    16     	     1000101      	0         	    FALSE 	       20,55  	   45     	     0         
19,18     	  22,02   	    16     	     1001010      	0         	    FALSE 	       20,65  	   4A     	     0         
22,25     	  22,14   	    16     	     1000101      	0         	    FALSE 	       20,75  	   45     	     0         
23,47     	  21,99   	    16     	     1001010      	0         	    FALSE 	       20,88  	   4A     	     0         
23,57     	  22,12   	    16     	     1000101      	0         	    FALSE 	       20,97  	   45     	     0         
19,26     	  22,35   	    16     	     1001010      	0         	    FALSE 	       21,08  	   4A     	     0         
20,42     	  22,34   	    16     	     1000101      	0         	    FALSE 	       21,18  	   45     	     0         
20,26     	  22,23   	    16     	     1001010      	0         	    FALSE 	       21,29  	   4A     	     0         
20,45     	  22,16   	    16     	     1000101      	0         	    FALSE 	       21,40  	   45     	     0         
17,01     	  22,06   	    16     	     1001010      	0         	    FALSE 	       21,50  	   4A     	     0         
22,90     	  22,30   	    16     	     1000101      	0         	    FALSE 	       21,61  	   45     	     0         
23,66     	  22,18   	    16     	     1001010      	0         	    FALSE 	       21,71  	   4A     	     0         
23,02     	  22,12   	    16     	     1000101      	0         	    FALSE 	       21,82  	   45     	     0         
22,23     	  22,04   	    16     	     1001010      	0         	    FALSE 	       21,92  	   4A     	     0         
22,44     	  21,97   	    16     	     1000101      	0         	    FALSE 	       22,03  	   45     	     0         
19,46     	  22,13   	    16     	     1001010      	0         	    FALSE 	       22,10  	   4A     	     0         
15,57     	  22,22   	    16     	     1000101      	0         	    FALSE 	       22,15  	   45     	     0         
16,51     	  22,06   	    16     	     1001010      	0         	    FALSE 	       22,26  	   4A     	     0         
16,16     	  22,23   	    16     	     1000101      	0         	    FALSE 	       22,36  	   45     	     0         
20,39     	  22,14   	    17     	     1001010      	0         	    FALSE 	       22,46  	   4A     	     0         
23,62     	  22,12   	    17     	     1000101      	0         	    FALSE 	       22,56  	   45     	     0         
23,05     	  22,14   	    17     	     1001010      	0         	    FALSE 	       22,68  	   4A     	     0         
23,61     	  21,98   	    17     	     1000101      	0         	    FALSE 	       22,77  	   45     	     0         
23,66     	  22,16   	    17     	     1001010      	0         	    FALSE 	       22,89  	   4A     	     0         
22,68     	  22,18   	    17     	     1000101      	0         	    FALSE 	       22,98  	   45     	     0         
19,82     	  22,25   	    17     	     1001010      	0         	    FALSE 	       23,09  	   4A     	     0         
19,20     	  22,20   	    17     	     1000101      	0         	    FALSE 	       23,20  	   45     	     0         
15,67     	  22,06   	    17     	     1001010      	0         	    FALSE 	       23,30  	   4A     	     0         
15,98     	  22,28   	    17     	     1000101      	0         	    FALSE 	       23,38  	   45     	     0         
19,32     	  22,23   	    17     	     1001010      	0         	    FALSE 	       23,51  	   4A     	     0         
16,88     	  22,06   	    17     	     1000101      	0         	    FALSE 	       23,56  	   45     	     0         
19,08     	  22,03   	    17     	     1001010      	0         	    FALSE 	       23,64  	   4A     	     0         
23,07     	  22,02   	    17     	     1000101      	0         	    FALSE 	       23,74  	   45     	     0         
23,51     	  22,07   	    17     	     1001010      	0         	    FALSE 	       23,91  	   4A     	     0         
18,95     	  22,03   	    17     	     1000101      	0         	    FALSE 	       23,96  	   45     	     0         
19,44     	  22,14   	    18     	     1001010      	0         	    FALSE 	       24,05  	   4A     	     0         
20,37     	  22,09   	    18     	     1000101      	0         	    FALSE 	       24,16  	   45     	     0         
20,35     	  22,09   	    18     	     1001010      	0         	    FALSE 	       24,28  	   4A     	     0         
20,00     	  22,14   	    19     	     1000101      	0         	    FALSE 	       24,39  	   45     	     0         
19,96     	  22,20   	    19     	     1001010      	10101010  	    TRUE  	       24,50  	   4A     	     AA        
23,14     	  22,22   	    19     	     1000101      	1010101   	    TRUE  	       24,59  	   45     	     55        
23,32     	  22,13   	    19     	     1001010      	10101010  	    TRUE  	       24,67  	   4A     	     AA        
19,60     	  22,08   	    19     	     1000101      	1010101   	    TRUE  	       24,78  	   45     	     55        
20,30     	  22,04   	    19     	     1001010      	10101010  	    TRUE  	       24,86  	   4A     	     AA        
22,82     	  22,04   	    19     	     1000101      	1010101   	    TRUE  	       24,98  	   45     	     55        
20,10     	  22,22   	    19     	     1001010      	10101010  	    TRUE  	       25,10  	   4A     	     AA        
20,23     	  22,18   	    19     	     1000101      	1010101   	    TRUE  	       25,18  	   45     	     55        
19,14     	  22,16   	    19     	     1001010      	10101010  	    TRUE  	       25,29  	   4A     	     AA        
19,46     	  22,08   	    19     	     1000101      	1010101   	    TRUE  	       25,38  	   45     	     55        
19,09     	  22,12   	    19     	     1001010      	10101010  	    TRUE  	       25,50  	   4A     	     AA        
22,43     	  22,13   	    20     	     1000101      	1010101   	    TRUE  	       25,61  	   45     	     55        
23,05     	  22,22   	    20     	     1001010      	10101010  	    TRUE  	       25,71  	   4A     	     AA        
22,87     	  22,16   	    20     	     1000101      	1010101   	    TRUE  	       25,78  	   45     	     55        
19,44     	  22,16   	    20     	     1001010      	10101010  	    TRUE  	       25,89  	   4A     	     AA        
19,03     	  22,00   	    20     	     1000101      	1010101   	    TRUE  	       25,95  	   45     	     55        
20,45     	  22,18   	    20     	     1001010      	10101010  	    TRUE  	       26,07  	   4A     	     AA        
20,17     	  22,20   	    20     	     1000101      	1010101   	    TRUE  	       26,18  	   45     	     55        
20,38     	  22,12   	    20     	     1001010      	10101010  	    TRUE  	       26,30  	   4A     	     AA        
16,40     	  22,06   	    20     	     1000101      	1010101   	    TRUE  	       26,40  	   45     	     55        
19,75     	  22,09   	    20     	     1001010      	10101010  	    TRUE  	       26,46  	   4A     	     AA        
19,44     	  21,99   	    20     	     1000101      	1010101   	    TRUE  	       26,62  	   45     	     55        
23,29     	  22,22   	    20     	     1001010      	10101010  	    TRUE  	       26,72  	   4A     	     AA        
20,07     	  22,18   	    20     	     1000101      	1010101   	    TRUE  	       26,81  	   45     	     55        
22,60     	  22,04   	    20     	     1001010      	10101010  	    TRUE  	       26,89  	   4A     	     AA        
22,46     	  22,03   	    20     	     1000101      	1010101   	    TRUE  	       26,98  	   45     	     55        
19,97     	  22,09   	    20     	     1001010      	10101010  	    TRUE  	       27,08  	   4A     	     AA        
19,53     	  22,25   	    20     	     1000101      	1010101   	    TRUE  	       27,16  	   45     	     55        
19,75     	  22,12   	    20     	     1001010      	10101010  	    TRUE  	       27,28  	   4A     	     AA        
19,02     	  22,09   	    20     	     1000101      	1010101   	    TRUE  	       27,39  	   45     	     55        
20,25     	  22,30   	    20     	     1001010      	10101010  	    TRUE  	       27,48  	   4A     	     AA        
16,89     	  22,18   	    20     	     1000101      	1010101   	    TRUE  	       27,60  	   45     	     55        
22,30     	  22,16   	    20     	     1001010      	10101010  	    TRUE  	       27,70  	   4A     	     AA        
22,34     	  21,95   	    20     	     1000101      	1010101   	    TRUE  	       27,82  	   45     	     55        
22,63     	  22,25   	    20     	     1001010      	10101010  	    TRUE  	       27,87  	   4A     	     AA        
20,01     	  22,20   	    20     	     1000101      	1010101   	    TRUE  	       27,96  	   45     	     55        
20,07     	  22,12   	    20     	     1001010      	10101010  	    TRUE  	       28,07  	   4A     	     AA        
19,54     	  22,09   	    20     	     1000101      	1010101   	    TRUE  	       28,19  	   45     	     55        
16,64     	  22,22   	    20     	     1001010      	10101010  	    TRUE  	       28,29  	   4A     	     AA        
20,20     	  22,23   	    20     	     1000101      	1010101   	    TRUE  	       28,41  	   45     	     55        
19,86     	  22,14   	    20     	     1001010      	10101010  	    TRUE  	       28,46  	   4A     	     AA        
15,76     	  22,18   	    20     	     1000101      	1010101   	    TRUE  	       28,59  	   45     	     55        
19,50     	  22,02   	    20     	     1001010      	10101010  	    TRUE  	       28,65  	   4A     	     AA        
22,53     	  22,09   	    20     	     1000101      	1010101   	    TRUE  	       28,75  	   45     	     55        
22,43     	  22,12   	    20     	     1001010      	10101010  	    TRUE  	       28,87  	   4A     	     AA        
23,43     	  22,16   	    20     	     1000101      	1010101   	    TRUE  	       29,00  	   45     	     55        
19,89     	  22,16   	    21     	     1001010      	10101010  	    TRUE  	       29,09  	   4A     	     AA        
20,20     	  22,16   	    21     	     1000101      	1010101   	    TRUE  	       29,21  	   45     	     55        
20,30     	  22,03   	    21     	     1001010      	10101010  	    TRUE  	       29,26  	   4A     	     AA        
15,97     	  22,09   	    21     	     1000101      	1010101   	    TRUE  	       29,42  	   45     	     55        
20,30     	  22,13   	    21     	     1001010      	10101010  	    TRUE  	       29,52  	   4A     	     AA        
15,48     	  22,18   	    21     	     1000101      	1010101   	    TRUE  	       29,60  	   45     	     55        
19,54     	  22,08   	    21     	     1001010      	10101010  	    TRUE  	       29,71  	   4A     	     AA        
22,88     	  22,06   	    21     	     1000101      	1010101   	    TRUE  	       29,75  	   45     	     55        
22,95     	  22,18   	    21     	     1001010      	10101010  	    TRUE  	       29,90  	   4A     	     AA        
20,33     	  22,14   	    21     	     1000101      	1010101   	    TRUE  	       30,01  	   45     	     55        
19,96     	  22,04   	    21     	     1001010      	10101010  	    TRUE  	       30,10  	   4A     	     AA        
19,75     	  22,21   	    21     	     1000101      	1010101   	    TRUE  	       30,17  	   45     	     55        
19,53     	  22,22   	    21     	     1001010      	10101010  	    TRUE  	       30,32  	   4A     	     AA        
15,88     	  22,03   	    21     	     1000101      	1010101   	    TRUE  	       30,36  	   45     	     55        
